id,name,host_id,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,number_of_reviews_ltm,license
22226932,The Forum Sandyford Dublin,162402361,Dn Laoghaire-Rathdown,Entire home,Ä163,14,27,31/10/2024,0.32,301,2,
22227789,Kelston Avenue Foxrock,162402361,Dn Laoghaire-Rathdown,Entire home,Ä124,14,12,27/02/2022,0.15,365,0,
22228595,Ferncourt Stepaside,162402361,Dn Laoghaire-Rathdown,Entire home,Ä144,8,11,29/07/2022,0.13,357,0,
22236095,Esker Lodge Lucan,7069462,South Dublin,Entire home,Ä222,2,0,,,90,0,
22280660,Smithfield 1Market  Bed Apt.,7069462,Dublin City,Entire home,Ä203,2,121,29/10/2024,1.48,314,29,
22301923,Cosy double & private bathroom the heart of Dublin,91355542,Dublin City,Private room,Ä85,7,8,03/08/2024,0.09,156,7,
22397610,Drumcondra Cosy,38389132,Dublin City,Entire home,Ä450,2,7,25/08/2024,0.82,56,7,
22413310,Females Only close by the National Sport Campus,45053876,Fingal,Private room,Ä46,1,17,18/05/2024,0.2,8,2,
22426476,"32,16 Gorgeous flat by Rathmines",70154490,Dublin City,Entire home,Ä100,14,39,20/08/2024,0.48,156,3,
22433815,"Period 5 bedrm home, walking distance from centre",55443062,Dublin City,Entire home,Ä475,3,13,03/11/2024,0.16,22,3,
22469240,Bunk bed for 1 person well located Dublin,31931170,Dublin City,Shared room,Ä40,1,0,,,360,0,
22496407,Huge 6 Bedroom Georgian Townhouse in Dublin City,2711558,Dublin City,Entire home,Ä450,2,290,25/11/2024,3.48,234,34,
22506331,Balally Dundrum,153424801,Dn Laoghaire-Rathdown,Private room,Ä75,1,204,06/10/2024,2.44,74,19,
22523412,Penthouse in the Heart of Dublin City Temple Bar,110469223,Dublin City,Entire home,Ä291,2,356,09/12/2024,4.23,137,61,
22663990,Home from home! Close to city&airport.Free parking,5063041,Dublin City,Entire home,Ä250,2,9,06/05/2019,0.11,87,0,
22679553,"Sonas House, Portmarnock, Dublin",24399049,Fingal,Entire home,Ä344,3,245,24/11/2024,2.96,287,48,
22700719,City Centre apartment off OConnell st Fast WIFI,31284582,Dublin City,Entire home,Ä112,14,146,09/12/2024,1.74,22,32,
22700952,Cosy Apartment near OConnell St Reliable Fast WIFI,31284582,Dublin City,Entire home,Ä120,14,138,09/12/2024,1.65,28,23,
22710090,"New Spacious Georgian House, Centrally Located!",15597312,Dublin City,Entire home,Ä449,2,178,08/12/2024,2.17,338,51,
22717614,COSY SINGLE ROOM IN PORTOBELLO,131977253,Dublin City,Private room,Ä43,4,227,25/11/2024,2.71,25,32,
22745053,The Grange,162402361,Dn Laoghaire-Rathdown,Entire home,Ä161,12,14,22/06/2024,0.18,301,2,
22750476,Stylish apartment in Victorian period property,32325183,Dublin City,Entire home,Ä65,14,286,07/11/2024,3.43,50,10,
22760209,Studio apartment Dublin 18,168113518,Dn Laoghaire-Rathdown,Entire home,Ä82,15,66,24/08/2024,0.86,324,3,
22770687,"Family Friendly Townhome Balbriggan, Co Dublin",161137206,Fingal,Entire home,Ä125,2,171,26/10/2024,2.05,149,19,
22823420,Temple Bar 2 Bedroom Deluxe Apartment - sleeps 7,234243,Dublin City,Entire home,Ä351,4,100,12/10/2024,1.32,213,13,
22882753,bright single room in beautiful area,113983467,Dn Laoghaire-Rathdown,Private room,Ä46,2,315,08/12/2024,3.77,29,100,
22884862,Charming 2 Bedroom Apt. Liffey and Guinness view,4706821,Dublin City,Entire home,Ä105,15,154,06/11/2024,1.85,199,3,
22916909,"Private access, 6 Guests in Dublin's Old Town",1655133,Dublin City,Entire home,Ä449,2,167,08/12/2024,2.16,163,38,
22917015,Self Contained 2 Bed Townhouse in Old Dublin,1655133,Dublin City,Entire home,Ä299,2,120,01/12/2024,1.49,180,40,
22978506,"Luxury Hideaway Mews, in the Heart of Dublin",127984226,Dublin City,Entire home,Ä204,14,168,03/12/2024,2.02,180,19,
23033347,Private spacious Double Room in cosy house.,7733325,Dublin City,Private room,Ä120,1,10,31/12/2023,0.12,178,1,
23042375,Across the road from Temple Bar II,69683252,Dublin City,Entire home,Ä154,4,73,20/11/2024,0.91,241,34,
23070253,Georgian Luxury,41902728,Dublin City,Entire home,Ä340,14,156,02/11/2024,1.92,282,7,
23088334,Double Room available,171454809,Dn Laoghaire-Rathdown,Private room,Ä72,1,138,13/11/2024,3.44,99,33,
23105171,Bright spacious duplex in the heart of Rathmines!,3401265,Dublin City,Entire home,Ä150,30,3,08/07/2018,0.04,173,0,
23106175,Stunning 4 bed house with great outdoor space,170194292,Dn Laoghaire-Rathdown,Entire home,Ä495,4,5,17/07/2024,0.07,9,4,
23154983,"Quiet, Lux 3 Bed D4 RDS/AVIVA/IFSC FREE PARKING",172115419,Dublin City,Entire home,Ä263,15,80,27/10/2024,0.98,215,8,
23183654,"Large Single Room - Tintawn Guesthouse, Saltee.",43175938,Dn Laoghaire-Rathdown,Private room,Ä55,199,29,15/07/2024,0.35,165,4,
23211706,Central and Tastefully Renovated 1BD Apartment,172507270,Dublin City,Entire home,Ä145,56,88,02/01/2020,1.06,252,0,
23218464,Period House in the Heart of Dublin,168554160,Dublin City,Entire home,Ä193,3,387,28/11/2024,4.7,237,70,
23247862,Dublin City Centre:  City Centre Comfort,88500418,Dublin City,Entire home,Ä160,4,48,06/09/2024,0.58,105,1,
23299381,Dublin Downtown,112062166,Dublin City,Entire home,Ä289,4,8,03/11/2024,0.51,355,7,
23300848,Amazing City Apartment (Newly Refurbished 2024),10876345,Dublin City,Entire home,Ä105,21,157,15/07/2024,1.94,0,1,
23301970,Private room& Ensuite.Close to citycentre &airport,49285632,Dublin City,Private room,Ä54,2,357,24/11/2024,4.3,71,60,
23368730,Heyward Mews Holiday Homes (Sleeps 6),98759090,Fingal,Entire home,Ä162,1,26,04/11/2024,0.37,11,6,
23368731,Heyward Mews Holiday Homes (Sleeps 5),98759090,Fingal,Entire home,Ä146,1,10,19/08/2024,0.13,283,4,
23387270,Stylish 2B Home on Historical St w/ Sunny Patio,6665267,Dublin City,Entire home,Ä340,4,65,19/10/2024,0.8,260,20,
23412915,Single room near to airport & city centre,49285632,Dublin City,Private room,Ä40,1,294,28/11/2024,3.56,0,63,
23444653,Parnell Boulevard 2 Bed Apartment - City centre,234243,Dublin City,Entire home,Ä281,3,59,19/11/2024,0.83,254,19,
23461973,Dalkey Designer Studio - large self contained,34963336,Dn Laoghaire-Rathdown,Private room,Ä100,2,85,28/09/2024,1.04,46,21,
23480342,"Edwardian home in Ranelagh, close to city-centre",53956960,Dublin City,Entire home,Ä230,3,5,07/08/2019,0.06,0,0,
23517836,Modern suite in the heart of Donnybrook,175657489,Dublin City,Private room,Ä90,2,273,25/11/2024,3.32,229,59,
23518576,"Spacious room in a period home , 10min2city",9465902,Dublin City,Private room,Ä84,3,24,26/08/2024,0.29,66,11,
23543759,Close to airport! Ensuit double bedroom,175823524,Fingal,Private room,Ä75,1,261,09/12/2024,11.45,0,146,
23580880,Spacious City Centre Apartment,3706624,Dublin City,Entire home,Ä159,2,92,31/03/2024,1.12,19,2,
23610282,Modern Apartment w/Free Parking in Central Dublin,2711558,Dublin City,Entire home,Ä202,1,271,27/11/2024,3.3,258,28,
23618525,5 The Crescent Binn Eadair View Sutton Dublin. 13,176707845,Fingal,Private room,Ä71,1,199,18/09/2024,2.49,72,14,
23647256,A Tranquil Retreat,9439306,Dn Laoghaire-Rathdown,Entire home,Ä148,2,46,22/09/2024,0.56,17,8,
23656833,comfortable single room in cosy house near UCD,4584609,Dn Laoghaire-Rathdown,Private room,Ä65,7,13,30/11/2024,0.16,30,5,
23663619,A Large Guest Suite in a Historic Irish Georgian House,28365051,Dublin City,Entire home,Ä240,4,140,24/11/2024,1.75,109,20,
23677950,Pembroke Hall Guesthouse Double Deluxe Room,177312912,Dublin City,Private room,Ä161,1,282,10/11/2024,4.02,344,90,
23680114,Cottage  in Dublin 6,109658885,Dublin City,Entire home,Ä200,2,86,30/09/2024,1.05,132,13,
23681096,Pembroke Hall Guesthouse Double Deluxe Room,177312912,Dublin City,Private room,Ä161,1,145,17/11/2024,1.77,292,23,
23681695,Pembroke Hall Guesthouse,177312912,Dublin City,Private room,Ä161,1,432,01/12/2024,5.26,328,96,
23691939,Georgian Dublin meets Silicone Docks. Private room,41692181,Dublin City,Private room,Ä180,2,57,02/03/2020,0.71,360,0,
23710883,"Spacious penthouse room private bathroom, Dublin 8",6242708,Dublin City,Private room,Ä140,4,86,02/07/2024,1.12,138,9,
23740293,"Super central, buses, inbox for unavailable dates!",14097334,Dublin City,Entire home,Ä134,2,164,24/11/2024,2.03,18,27,
23751430,"Real City Center, New Renovation, Cozy and Modern",59920509,Dublin City,Entire home,Ä100,14,172,09/12/2024,2.1,275,9,
23761033,Central Penthouse Apartment by the River Liffey,136689249,Dublin City,Entire home,Ä267,3,166,24/11/2024,2.03,9,15,
23777567,Great City Centre Location. Self check-in.,1414042,Dublin City,Entire home,Ä113,3,164,12/12/2024,2.01,0,80,
23785157,Dazzling Sea View Villa on Dublin Bay.,126925182,Dn Laoghaire-Rathdown,Entire home,"Ä1,250",14,11,07/07/2023,0.15,334,0,
23815018,whole house free parking sleeps 7,113788143,Fingal,Entire home,Ä350,5,23,20/03/2024,0.29,35,1,
23868734,Room with private bathroom,111500073,Dublin City,Private room,Ä65,2,8,01/11/2024,1.18,80,8,
23904263,Full two bedroom apt on the south side of city.,57373403,Dublin City,Entire home,Ä163,2,9,16/03/2020,0.15,148,0,
23917506,Comfy Double Pink Room City Centre,179776558,Dublin City,Private room,Ä84,2,200,18/09/2024,2.47,96,18,
23919087,A fully private studio in Dublin made for you!,179449732,South Dublin,Entire home,Ä113,2,3,20/04/2024,0.35,345,3,
23945577,Home from Home,2781611,Dublin City,Entire home,Ä130,1,186,28/10/2024,2.3,336,20,
23958167,"Comfortable, spacious 2 bedroom apartment",100137481,Dn Laoghaire-Rathdown,Entire home,Ä174,3,67,02/12/2024,0.83,9,4,
23962835,Stylish Mews in City,176073803,Dublin City,Entire home,Ä295,2,70,23/09/2024,0.87,153,3,
24031304,Sweet Dreams,48231419,Dn Laoghaire-Rathdown,Private room,Ä65,2,210,02/12/2024,2.61,120,51,
24133686,"Churchtown, Dublin",140105650,Dn Laoghaire-Rathdown,Entire home,Ä250,3,46,11/08/2024,0.59,62,8,
24145764,Bright Single Room For female guest,85052651,Dn Laoghaire-Rathdown,Private room,Ä58,2,44,28/09/2024,0.58,78,4,
24194293,The Cove,182376082,Dublin City,Entire home,Ä150,3,250,01/12/2024,3.14,237,52,
24198021,Luxurious Comfort In Dublin City Centre,127984226,Dublin City,Entire home,Ä244,14,42,28/12/2020,0.52,335,0,
24217663,guest house  in lucan,182578240,South Dublin,Private room,Ä80,1,8,01/10/2024,0.39,364,1,
24218697,Bright Studio close to town,70154490,Dublin City,Entire home,Ä131,14,43,20/07/2024,0.55,32,5,
24236216,Large Family Home 5 beds 3 ensuite + garden room,44823871,Dn Laoghaire-Rathdown,Entire home,Ä400,5,30,25/08/2024,0.38,5,4,
24249263,Beautiful bedroom & private bathroom in renovated Victorian home.,94168794,Dublin City,Private room,Ä120,2,137,01/12/2024,1.7,69,37,
24293919,Luxury George's Street apartment (City Centre),27472241,Dublin City,Private room,Ä86,3,145,28/09/2024,1.79,262,14,
24306357,Comfy Single Blue Room City Centre,179776558,Dublin City,Private room,Ä79,2,177,18/09/2024,2.19,96,21,
24307481,Comfy Double Yellow Room City Centre,179776558,Dublin City,Private room,Ä89,2,133,08/09/2024,1.64,96,21,
24384707,Brookman Town Homes - 3 bedroom house Dublin 4,54082092,Dublin City,Entire home,Ä261,5,56,03/12/2024,0.7,56,16,
24409825,Safe and comfortable single room with OWN bathroom,132033737,Dublin City,Private room,Ä75,2,172,08/12/2024,2.19,97,27,
24436173,My home is in a housing estate.,137388403,Dublin City,Private room,Ä110,2,210,13/10/2024,2.59,5,22,
24438440,Two-bedroom apartment with 4 Single beds,184560099,Dublin City,Entire home,Ä517,1,12,28/08/2024,0.16,0,2,
24474346,Temple Bar Bridge House 3,69683252,Dublin City,Entire home,Ä163,4,139,18/11/2024,1.73,172,25,
24568270,(4) New Studio Apartment. Fab Location ! Rathmines,151128160,Dublin City,Entire home,Ä99,14,65,07/12/2024,0.81,179,5,
24569869,Gem in the heart of Ranelagh,17706552,Dublin City,Entire home,Ä125,2,251,25/11/2024,3.12,93,42,
24577964,(1) Rathmines Great Location! 2 Bedroom Apartment,151128160,Dublin City,Entire home,Ä160,14,53,30/11/2024,0.66,147,3,
24625249,"Double bed, en-suite,  breakfast room available.",203520689,Dn Laoghaire-Rathdown,Private room,Ä60,1,101,18/11/2024,1.26,264,23,
24628031,Charming spacious Apt - River View-free parking,4383542,Dublin City,Entire home,Ä103,3,144,02/12/2024,1.81,24,28,
24630193,Unique Contemporary Apartment in a Period Property,186134037,Dublin City,Entire home,Ä222,2,103,20/12/2023,1.29,260,2,
24667376,Croke Park Studio Flat.,143010033,Dublin City,Entire home,Ä94,1,49,09/12/2024,11.05,259,49,
24684024,Superb Location in a Cool Area,14170389,Dublin City,Entire home,Ä120,15,23,01/09/2021,0.29,66,0,
24714484,"Double bedroom, en-suite, with courtyard",169063040,Dn Laoghaire-Rathdown,Private room,Ä100,2,36,29/04/2024,0.87,54,2,
24725111,Cosy 1bed apartment with nice patio and Fast WIFI,31284582,Dublin City,Entire home,Ä115,4,126,01/12/2024,1.57,63,26,
24730797,Camelot 1 bd  apt full living & kitch 10m airport,183305118,Fingal,Entire home,Ä100,1,462,01/12/2024,5.76,353,40,
24749448,A pleasant room in a terrace house,15162237,Dublin City,Private room,Ä50,1,82,27/10/2024,1.02,45,9,
24751014,"Cosy single room, just 3 km from airport",148953396,Fingal,Private room,Ä47,1,484,25/11/2024,6.03,50,56,
24753388,Cosy Double room just 3 km from airport,148953396,Fingal,Private room,Ä53,1,448,05/12/2024,5.58,68,84,
24753564,"Cabra Rd 
105 A New Cabra Road Dublin 7",187113030,Dublin City,Private room,Ä400,1,3,17/06/2018,0.04,87,0,
24755111,Luxurious three bed in Ballsbridge,112062166,Dublin City,Entire home,Ä307,4,94,19/10/2024,1.18,41,19,
24767665,Cosy double bedroom a walk away from City Centre,2939763,Dublin City,Private room,Ä92,2,34,20/08/2024,1.24,19,11,
24771415,Modern Coach House - Luxury in Georgian Core,148067609,Dublin City,Entire home,Ä290,2,300,08/12/2024,3.75,58,47,
24818015,"Double Bedroom, South Dublin, near Killiney &  M50",71249723,Dn Laoghaire-Rathdown,Private room,Ä86,3,34,07/10/2024,0.42,179,3,
24842784,Superior Studio Apartment-Grafton Street- sleeps 3,29619359,Dublin City,Entire home,Ä214,1,155,18/11/2024,1.94,320,20,
24845076,Central Apartment Private patio reliable fast WIFI,31284582,Dublin City,Entire home,Ä136,14,121,16/09/2024,1.51,129,22,
24859485,Cosy 2 bed apt/annex close to city and airport,17007882,Dublin City,Entire home,Ä180,3,38,30/09/2024,1.34,105,19,
24902102,"A Dublin Gem, Ballsbridge",24970821,Dublin City,Entire home,Ä819,3,59,17/11/2024,0.74,21,16,
24928932,Killiney home  between the mountains and the sea,151059856,Dn Laoghaire-Rathdown,Private room,Ä50,3,45,07/10/2024,0.56,158,6,
24930678,City Modern Family Private En-suite,73348133,Dublin City,Private room,Ä74,3,361,11/12/2024,4.55,183,79,
24949469,"Cottage in Howth, Dublin steps from the cliff path",3063358,Fingal,Entire home,Ä130,3,268,04/12/2024,3.35,56,38,
24955315,Cosy Quiet Back Bedroom in City Centre Townhouse,2495562,Dublin City,Private room,Ä75,6,5,04/09/2024,0.06,23,2,
24955932,Seaside Abode In Dun Laoghaire,143482704,Dn Laoghaire-Rathdown,Entire home,Ä276,3,119,09/12/2024,1.5,195,28,
24973751,"Double bed, en-suite,  breakfast room available",203520689,Dn Laoghaire-Rathdown,Private room,Ä60,1,75,08/12/2024,0.94,258,32,
25001963,"Double bed, en suite,  breakfast room available",203520689,Dn Laoghaire-Rathdown,Private room,Ä60,1,73,02/12/2024,0.91,357,16,
25004192,"Double bed, ensuite,  breakfast room available.",203520689,Dn Laoghaire-Rathdown,Private room,Ä60,1,63,30/10/2024,0.79,264,12,
25051930,Raheny -Small comfortable room with a double bed,36113694,Dublin City,Private room,Ä30,3,72,01/09/2021,0.9,3,0,
25078331,Penthouse in Bray with a view,138463092,Dn Laoghaire-Rathdown,Entire home,Ä254,15,6,29/05/2019,0.08,276,0,
25093325,Doble bedroom in a Peaceful place,134290599,Dublin City,Private room,Ä60,1,234,12/03/2020,2.93,281,0,
25185361,"Apt 107 2 Bedrooms, 1 Bath Apartment - Sleeps 3",36425743,Dublin City,Entire home,Ä150,15,17,23/08/2024,0.22,73,5,
25247667,Friendly and relaxed,38734956,Dublin City,Private room,Ä75,3,102,30/10/2023,1.28,52,0,
25261998,City apartment,188029749,Dublin City,Private room,Ä143,1,68,03/09/2024,0.88,3,4,
25271320,Lux Double Room Aviva /RDS/3Arena/Beach Dublin,4725976,Dublin City,Private room,Ä135,2,54,03/09/2024,0.68,305,7,
25347555,Ballygossan Park,187352796,Fingal,Private room,Ä80,1,402,08/12/2024,5.07,77,107,
25400115,'Beside the sea',71161952,Fingal,Entire home,Ä150,2,67,03/11/2024,0.86,7,7,
25442843,Bright spacious room,6855063,Dublin City,Private room,Ä100,7,63,31/08/2024,0.8,179,5,
25515482,"Dean street, Dublin 8, Double room available.",97824159,Dublin City,Private room,Ä65,4,90,03/12/2024,1.15,11,15,
25530645,Central 1-Bed off OConnell St Fast Reliable WIFI,31284582,Dublin City,Entire home,Ä123,14,128,08/12/2024,1.62,25,25,
25717914,Two Bedroom House in Glasthule,145478080,Dn Laoghaire-Rathdown,Entire home,Ä210,1,6,24/08/2024,0.79,31,6,
25775630,Airport Beachside Sanctuary,19377734,Fingal,Private room,Ä91,1,114,20/09/2024,2.17,330,28,
25796263,Spacious family home near city centre and DART,110177280,Dn Laoghaire-Rathdown,Entire home,Ä380,3,10,03/09/2024,0.59,207,7,
25854903,Apartment 3 Room 1 Shanowen Square,160402201,Dublin City,Private room,Ä40,4,7,20/08/2023,0.11,4,0,
25855149,Apartment 3 Room 2 Shanowen Square,160402201,Dublin City,Private room,Ä55,4,13,17/08/2023,0.16,4,0,
25855655,Apartment 3 Room 3 Shanowen Square,160402201,Dublin City,Private room,Ä40,4,2,21/08/2023,0.12,4,0,
25860196,Stylish Red Brick Townhouse in Dublin,194292502,Dublin City,Entire home,Ä165,4,82,11/12/2024,1.04,15,14,
25881470,"Luxurious Period Home‚ÄìBeach, AVIVA & City",10761209,Dublin City,Entire home,Ä389,2,32,23/09/2024,0.41,23,5,
25889914,Real Irish Row House next to Phoenix Park ‚òÜ‚òÜ‚òÜ‚òÜ‚òÜ,194540146,Dublin City,Entire home,Ä156,2,71,24/11/2024,0.9,165,12,
25915690,(RDS) Private Studio Near the City & Transport,6518465,Dublin City,Entire home,Ä135,1,531,23/11/2024,6.71,106,64,
25941705,Airport 15 minutes by taxi,147650006,Dublin City,Private room,Ä70,3,54,25/09/2024,0.72,264,12,
26063509,Urban Cottage,15465739,Dublin City,Entire home,Ä120,14,7,11/08/2023,0.09,57,0,
26113548,5 min walk to RDS - Luxurious Apartment,56253791,Dublin City,Entire home,Ä400,14,0,,,83,0,
26118026,Family home beside Aviva Stadium D4,27637776,Dublin City,Entire home,Ä314,3,35,03/12/2024,0.45,140,28,
26127067,"Private ensuite bedroom 
3 km from Airport",148953396,Fingal,Private room,"Ä91,900",1,46,13/03/2020,0.58,11,0,
26131644,Luxurious and Spacious 3 Bedroom Apt.,61363103,Dublin City,Entire home,Ä250,14,13,21/08/2024,0.17,155,1,
26132100,Abbys Den. Double and Single Room,196339846,South Dublin,Private room,Ä150,1,11,12/08/2019,0.14,66,0,
26157649,Log cabin,100755641,Dublin City,Entire home,Ä78,1,665,04/12/2024,8.43,132,110,
26313842,Modern 1 Bed 1 Bath in Central Dublin Location,70559366,Dublin City,Entire home,Ä115,14,164,19/11/2024,2.1,289,13,
26321266,Tiny but  quaint townhouse and 3 Walls Gallery,10753647,Dublin City,Private room,Ä83,2,24,12/11/2024,0.31,88,12,
26388412,Double room near Dublin Airport Santry M50,137298275,Dublin City,Private room,Ä55,1,709,30/11/2024,9.02,55,133,
26415421,"Grand Canal, 2 bed penthouse. Stunning views",33353654,Dublin City,Entire home,Ä160,3,113,20/09/2020,1.45,103,0,
